episode,steps,episode_time_s,total_reward,success,terminal_reason,detection_uptime_pct,avg_confidence,final_distance,epsilon,q_table_size,avg_q_delta
175,261,37.452821254730225,-81.60000000000008,False,reached_bottom,0.0,0.0,1.3645525022991873,0.05,29264,0.16239538560369257
176,275,38.60287928581238,-183.89999999999998,False,reached_bottom,0.0,0.0,2.334368649567967,0.05,29323,0.054175040855902704
177,262,37.160151720047,-129.50000000000006,False,reached_bottom,0.0,0.0,0.9505871210005045,0.05,29376,0.06497971014993249
178,264,38.09904623031616,-127.19000000000014,False,reached_bottom,0.0,0.0,0.702599098307139,0.05,29443,0.1450796746472275
179,261,38.11293268203735,-121.92000000000002,False,reached_bottom,0.0,0.0,0.3013654923900918,0.05,29475,0.0754075136457732
180,271,37.99146032333374,-133.15000000000012,False,reached_bottom,0.0,0.0,0.9420889323878958,0.05,29539,0.07833746292348535
181,265,37.61430096626282,44.47999999999987,False,reached_bottom,0.0,0.0,1.0146611833069883,0.05,29591,0.18666382066629114
182,275,38.347164154052734,-159.65000000000012,False,reached_bottom,0.0,0.0,1.6679292687905931,0.05,29676,0.0714557527952264
183,260,36.26082992553711,-136.00000000000014,False,reached_bottom,0.0,0.0,0.7374122083377962,0.05,29763,0.052819684729309854
184,265,38.467934131622314,-159.8400000000001,False,reached_bottom,0.0,0.0,1.0079753100297477,0.05,29788,0.06331569840176261
185,274,37.866780281066895,-150.67000000000016,False,reached_bottom,0.0,0.0,0.9102231290134126,0.05,29844,0.12580030282025734
186,270,38.65878772735596,38.02000000000005,False,reached_bottom,0.0,0.0,1.599449255328071,0.05,29874,0.24773063083950006
187,269,38.08182454109192,-143.19999999999996,False,reached_bottom,0.0,0.0,0.6270451277454815,0.05,29947,0.053131478909943776
188,266,36.61768889427185,-150.13000000000022,False,reached_bottom,0.0,0.0,1.1240650422681508,0.05,30018,0.11630175188987027
189,276,39.329594135284424,-68.37000000000003,False,reached_bottom,0.0,0.0,0.9654351582390073,0.05,30053,0.14896983794138668
190,257,37.42522740364075,-86.50000000000009,False,reached_bottom,0.0,0.0,0.4480791320221882,0.05,30116,0.11115972829943035
191,280,38.77646327018738,58.249999999999915,False,reached_bottom,0.0,0.0,1.118941078848716,0.05,30196,0.16739356074449716
192,255,37.370474100112915,-93.82000000000009,False,reached_bottom,0.0,0.0,0.2764277779997501,0.05,30210,0.10530688144407586
193,257,37.23680138587952,-121.54000000000003,False,reached_bottom,0.0,0.0,1.1887819683472158,0.05,30268,0.09287052675724176
194,1,1.1613171100616455,-0.44,False,reached_bottom,0.0,0.0,1.2393219799233242,0.05,30268,0.04661300989087547
195,265,37.593693256378174,-172.80000000000013,False,reached_bottom,0.0,0.0,1.3931591786412159,0.05,30302,0.0598786755280461
196,279,38.42352294921875,-129.2100000000003,False,reached_bottom,0.0,0.0,0.5987760461154175,0.05,30404,0.04440661592785302
197,283,37.18617606163025,-168.95999999999984,False,reached_bottom,0.0,0.0,1.5590371247606571,0.05,30471,0.06384006369144095
198,274,37.229456186294556,-118.53000000000006,False,reached_bottom,0.0,0.0,0.7572273446341529,0.05,30553,0.04091527750435166
199,266,37.819220781326294,-142.73000000000002,False,reached_bottom,0.0,0.0,0.7001709663931489,0.05,30604,0.07245277597488055
200,278,37.02891182899475,-188.51000000000008,False,reached_bottom,0.0,0.0,1.5691565106598204,0.05,30644,0.05717671689596466
201,265,38.69383502006531,-122.01000000000009,False,reached_bottom,0.0,0.0,0.8911826413393811,0.05,30682,0.1079456428152157
202,281,37.14816164970398,-134.15000000000023,False,reached_bottom,0.0,0.0,0.9388996883700433,0.05,30729,0.04357181686656427
203,265,38.81875562667847,-137.82000000000014,False,reached_bottom,0.0,0.0,0.5257532331846557,0.05,30774,0.07206932650330501
204,273,39.36130166053772,-110.16000000000003,False,reached_bottom,0.0,0.0,0.2959869245571601,0.05,30835,0.06231277039392319
205,256,37.30446219444275,-93.78000000000006,False,reached_bottom,0.0,0.0,0.2668583277629988,0.05,30863,0.08114414697543633
206,270,37.82135248184204,-134.09999999999997,False,reached_bottom,0.0,0.0,0.5682162469306102,0.05,30882,0.1173330085239662
207,261,38.10621881484985,-129.76000000000002,False,reached_bottom,0.0,0.0,1.0510019850783345,0.05,30919,0.17989780683722226
208,273,37.94401788711548,-172.51999999999995,False,reached_bottom,0.0,0.0,1.6700853637245527,0.05,30973,0.06480649286276977
209,266,38.299641132354736,-152.56,False,reached_bottom,0.0,0.0,1.0980468408082198,0.05,31008,0.09500614082857553
210,267,38.06794762611389,-158.3899999999999,False,reached_bottom,0.0,0.0,1.4223948061372615,0.05,31071,0.07453242969128032
211,263,38.3677191734314,-114.45000000000012,False,reached_bottom,0.0,0.0,0.3388800787561459,0.05,31119,0.06470891157192818
212,266,38.00545620918274,18.91999999999997,False,reached_bottom,0.0,0.0,1.514704029557029,0.05,31150,0.18228827387162674
213,286,36.612603425979614,-155.06999999999994,False,reached_bottom,0.0,0.0,1.3683938444406247,0.05,31216,0.05188819053260996
214,275,37.968281269073486,-117.91000000000014,False,reached_bottom,0.0,0.0,0.7983298212522457,0.05,31271,0.11766763214390778
215,266,38.22850489616394,-189.11999999999992,False,reached_bottom,0.0,0.0,1.2386948588039963,0.05,31285,0.11508220016134833
216,268,37.33966588973999,-207.52999999999992,False,reached_bottom,0.0,0.0,1.5260971104002354,0.05,31324,0.07818379541875525
217,260,37.33439087867737,-89.12000000000009,False,reached_bottom,0.0,0.0,1.1051593596399945,0.05,31371,0.09493248920826218
218,291,37.00875186920166,-192.2300000000002,False,reached_bottom,0.0,0.0,1.7897936901728602,0.05,31474,0.06478403716986415
219,272,36.262999296188354,-177.60999999999993,False,reached_bottom,0.0,0.0,1.2173900441396743,0.05,31479,0.10292292062416172
220,268,36.449318408966064,-173.36,False,reached_bottom,0.0,0.0,1.4696064441810166,0.05,31530,0.07793067978334511
221,262,38.17204785346985,34.62999999999996,False,reached_bottom,0.0,0.0,0.809461329341597,0.05,31570,0.1912210456374301
222,253,37.015087604522705,-157.80000000000015,False,reached_bottom,0.0,0.0,0.7937898247982453,0.05,31632,0.12572625887740593
223,267,38.22585153579712,-135.04,False,reached_bottom,0.0,0.0,1.1589765928808504,0.05,31674,0.05673751464190717
224,264,38.028175830841064,-94.42000000000003,False,reached_bottom,0.0,0.0,1.2610926902886694,0.05,31749,0.12845785229380072
225,1,1.1862547397613525,-0.44,False,reached_bottom,0.0,0.0,1.4324257091423307,0.05,31749,0.046566396880984406
226,262,38.34365677833557,-159.0500000000001,False,reached_bottom,0.0,0.0,0.9799947445703677,0.05,31776,0.11234344362311612
227,291,37.46024942398071,-208.67000000000039,False,reached_bottom,0.0,0.0,2.0351209461619364,0.05,31844,0.05090259468905227
228,272,37.65993142127991,-160.92000000000004,False,reached_bottom,0.0,0.0,1.432830066773944,0.05,31867,0.100942485492798
229,263,38.516347885131836,-12.099999999999959,False,reached_bottom,0.0,0.0,0.7740127789468741,0.05,31897,0.15708895635583575
230,270,39.24340200424194,-139.02000000000007,False,reached_bottom,0.0,0.0,0.6531011149685756,0.05,31932,0.15187244879816164
231,295,39.50337839126587,-201.66999999999996,False,reached_bottom,0.0,0.0,1.4466234124580073,0.05,31988,0.10900757861555056
232,262,37.94542598724365,-169.90999999999985,False,reached_bottom,0.0,0.0,1.149304400176878,0.05,32029,0.1043127355926263
233,270,37.84076166152954,-163.8000000000001,False,reached_bottom,0.0,0.0,1.4287872450598877,0.05,32072,0.05851173075769126
234,278,38.795836448669434,-140.31999999999988,False,reached_bottom,0.0,0.0,0.8961743907876762,0.05,32124,0.053789947040386116
235,282,36.913212060928345,-171.55999999999997,False,reached_bottom,0.0,0.0,1.365018693297231,0.05,32201,0.053074642730068074
236,266,37.78284525871277,-135.04000000000005,False,reached_bottom,0.0,0.0,1.6317326830899068,0.05,32259,0.04467463660139668
237,264,37.99455809593201,-129.54,False,reached_bottom,0.0,0.0,1.0411738711812208,0.05,32325,0.05579567912666747
238,253,36.98863649368286,89.71999999999989,False,reached_bottom,0.0,0.0,0.48067842681896805,0.05,32363,0.17268331079414562
239,272,38.96007013320923,44.07999999999989,False,reached_bottom,0.0,0.0,0.7202287619826627,0.05,32409,0.16975699218157211
240,260,37.41503953933716,-133.51999999999998,False,reached_bottom,0.0,0.0,0.9179911083622091,0.05,32448,0.10266378063163302
241,253,36.95403575897217,-13.910000000000018,False,reached_bottom,0.0,0.0,0.4469476215879375,0.05,32457,0.15680756134418156
242,261,38.150856018066406,-136.75000000000009,False,reached_bottom,0.0,0.0,0.5676843053069762,0.05,32491,0.07839225227982179
243,285,37.95845365524292,-179.88999999999987,False,reached_bottom,0.0,0.0,2.13853171126713,0.05,32584,0.05672436343899213
244,268,37.3214693069458,-48.6000000000001,False,reached_bottom,0.0,0.0,1.0449489360897446,0.05,32650,0.1480843603704194
245,1,1.1856398582458496,-0.44,False,reached_bottom,0.0,0.0,1.1491900514368545,0.05,32650,0.046519830484103686
246,273,38.150195837020874,-144.67999999999998,False,reached_bottom,0.0,0.0,1.2190211561720234,0.05,32731,0.05755569130933813
247,283,37.72047734260559,-159.2300000000001,False,reached_bottom,0.0,0.0,1.255507527068647,0.05,32796,0.10179691769990862
248,261,38.042351484298706,-134.28,False,reached_bottom,0.0,0.0,0.6612997115380636,0.05,32854,0.06912839521615237
249,1,1.2192635536193848,-0.17,False,reached_bottom,0.0,0.0,0.7256198809055472,0.05,32854,0.0063
250,268,38.45884037017822,229.03000000000026,False,reached_bottom,0.0,0.0,1.3867987328904074,0.05,32908,0.19817644599892784
251,269,37.66246032714844,-77.34000000000002,False,reached_bottom,0.0,0.0,1.7581083004458777,0.05,32955,0.0991712915494383
252,267,38.957290172576904,57.539999999999964,False,reached_bottom,0.0,0.0,0.6027767211207602,0.05,32997,0.2142126853038091
253,261,37.67318344116211,23.05999999999997,False,reached_bottom,0.0,0.0,1.451686929782562,0.05,33047,0.12246659535080098
254,1,1.1960678100585938,-0.44,False,reached_bottom,0.0,0.0,1.7842429200212608,0.05,33047,0.04647331065361948
255,273,37.73076605796814,-117.17000000000006,False,reached_bottom,0.0,0.0,0.6222937098584167,0.05,33063,0.03928469403332414
256,273,38.29196000099182,-170.04999999999993,False,reached_bottom,0.0,0.0,1.37507107001812,0.05,33107,0.08235071895557824
257,268,38.43819451332092,-87.69000000000007,False,reached_bottom,0.0,0.0,0.748690065483777,0.05,33149,0.10445688465974078
258,270,38.62850999832153,-168.58999999999997,False,reached_bottom,0.0,0.0,1.0954537777621787,0.05,33169,0.10673846722593967
259,264,37.97492456436157,-133.24000000000012,False,reached_bottom,0.0,0.0,0.928703358249549,0.05,33213,0.1114513962821501
260,256,37.32057499885559,-58.720000000000006,False,reached_bottom,0.0,0.0,0.6845922809401651,0.05,33230,0.14718292258577878
261,264,38.1857693195343,234.5100000000003,False,reached_bottom,0.0,0.0,0.8513707980230055,0.05,33275,0.24484128671633978
262,272,36.946069955825806,-147.5099999999999,False,reached_bottom,0.0,0.0,0.7448945524021375,0.05,33320,0.07771272613044522
263,274,38.632277727127075,-154.66000000000005,False,reached_bottom,0.0,0.0,1.6351920522707337,0.05,33343,0.06616992929073298
264,268,38.17454147338867,-167.0900000000001,False,reached_bottom,0.0,0.0,1.1664253764776,0.05,33430,0.06577347425946826
265,265,37.96086096763611,-134.11000000000004,False,reached_bottom,0.0,0.0,1.3678831318336662,0.05,33480,0.04724182966788983
266,276,37.58280038833618,-141.81999999999996,False,reached_bottom,0.0,0.0,1.717279173805712,0.05,33514,0.0530131046084078
267,269,39.380144119262695,-86.49000000000004,False,reached_bottom,0.0,0.0,0.745846735545537,0.05,33539,0.20182239348705291
268,267,38.29314160346985,-101.30999999999997,False,reached_bottom,0.0,0.0,1.148833015603134,0.05,33548,0.1824538286642826
269,267,38.712610960006714,-152.86000000000024,False,reached_bottom,0.0,0.0,0.6544028515693608,0.05,33595,0.05075365518071585
270,291,38.08130645751953,-152.3999999999999,False,reached_bottom,0.0,0.0,1.1693248432015104,0.05,33681,0.04617950881055655
271,267,39.1018545627594,-116.78000000000004,False,reached_bottom,0.0,0.0,0.6850224120186019,0.05,33721,0.10755739798661988
272,267,37.3676323890686,-6.179999999999971,False,reached_bottom,0.0,0.0,0.9327215639788725,0.05,33781,0.11792679855872136
273,263,38.056304931640625,-43.690000000000005,False,reached_bottom,0.0,0.0,1.5169023015143912,0.05,33859,0.19709239336374598
274,262,38.23137617111206,-63.44000000000007,False,reached_bottom,0.0,0.0,0.169141042479699,0.05,33897,0.09337907307232553
275,272,38.44946622848511,-157.00000000000017,False,reached_bottom,0.0,0.0,1.1060069279352989,0.05,33952,0.06705857996243803
276,256,36.91694188117981,-146.94000000000005,False,reached_bottom,0.0,0.0,0.7496917784653131,0.05,33999,0.17030874287986342
277,257,37.307592153549194,-144.12000000000003,False,reached_bottom,0.0,0.0,0.605983017638758,0.05,34030,0.06774144035525427
278,261,38.0113787651062,-78.60000000000002,False,reached_bottom,0.0,0.0,0.8088918833918982,0.05,34090,0.03413215380462303
279,293,37.30015540122986,-169.1999999999999,False,reached_bottom,0.0,0.0,1.668765521367215,0.05,34200,0.05486446634285553
280,267,37.357990980148315,101.42000000000004,False,reached_bottom,0.0,0.0,1.0707721686490368,0.05,34215,0.21767955265072136
281,266,37.56546068191528,-155.57000000000008,False,reached_bottom,0.0,0.0,1.4680164277889134,0.05,34268,0.14400861786110733
282,252,36.911450147628784,72.43999999999998,False,reached_bottom,0.0,0.0,0.7285227178038707,0.05,34292,0.1912232104763879
283,265,36.8411386013031,-93.41999999999996,False,reached_bottom,0.0,0.0,1.1751107504232856,0.05,34341,0.12930542417957808
284,275,37.94627666473389,-167.07999999999979,False,reached_bottom,0.0,0.0,1.0375435122905883,0.05,34417,0.06912385877157148
285,255,37.25832724571228,-112.91000000000001,False,reached_bottom,0.0,0.0,0.8530924338431733,0.05,34424,0.08192560541003936
286,258,37.72212481498718,28.429999999999946,False,reached_bottom,0.0,0.0,0.4741932995851881,0.05,34446,0.13500000292067527
287,276,37.31126809120178,-163.4399999999999,False,reached_bottom,0.0,0.0,1.653940460436676,0.05,34540,0.05501168391815064
288,252,36.89357304573059,-136.35000000000002,False,reached_bottom,0.0,0.0,0.942907632228417,0.05,34615,0.08287758279208415
289,268,38.7868766784668,40.659999999999975,False,reached_bottom,0.0,0.0,0.5109041586351599,0.05,34648,0.15136987239037109
290,278,38.18097376823425,-146.89000000000004,False,reached_bottom,0.0,0.0,0.7002039322191338,0.05,34710,0.04890425634334007
291,255,37.1184458732605,-39.98000000000002,False,reached_bottom,0.0,0.0,0.9970051017487445,0.05,34751,0.16489585280201013
292,278,37.705299377441406,-164.5200000000001,False,reached_bottom,0.0,0.0,1.6739674406631142,0.05,34775,0.05099114489262664
293,274,38.16926074028015,-171.7799999999999,False,reached_bottom,0.0,0.0,0.49251039163006927,0.05,34807,0.09081965310752123
294,274,38.393123388290405,-146.28000000000011,False,reached_bottom,0.0,0.0,0.7646946441688729,0.05,34869,0.08443898795462139
295,263,38.24027180671692,-50.96000000000002,False,reached_bottom,0.0,0.0,0.31896849946931755,0.05,34887,0.1203000807430268
296,258,37.02884817123413,-98.52000000000015,False,reached_bottom,0.0,0.0,0.4393907481507776,0.05,34956,0.09663256771521432
297,272,38.2658793926239,-183.24,False,reached_bottom,0.0,0.0,1.1978781888563066,0.05,34974,0.0605901705202997
298,265,38.3729829788208,-154.75000000000006,False,reached_bottom,0.0,0.0,0.9201727274624524,0.05,34989,0.05279375987762966
299,285,38.094802141189575,-174.8299999999998,False,reached_bottom,0.0,0.0,1.2574645497884285,0.05,35045,0.06425742306746018
300,267,36.639793157577515,-137.2,False,reached_bottom,0.0,0.0,1.171256517551521,0.05,35094,0.08751865813953155
301,259,37.760146617889404,104.51999999999997,False,reached_bottom,0.0,0.0,0.3525637081876916,0.05,35124,0.17956520279418317
302,258,36.51435375213623,-165.75999999999996,False,reached_bottom,0.0,0.0,1.6047628095435307,0.05,35164,0.08120147422632483
303,261,38.02376437187195,94.70999999999998,False,reached_bottom,0.0,0.0,0.4843308772129135,0.05,35178,0.19507656617828145
304,267,37.96232748031616,-135.67000000000004,False,reached_bottom,0.0,0.0,0.6376973425610204,0.05,35204,0.14876148284655463
305,262,38.26347041130066,-23.939999999999998,False,reached_bottom,0.0,0.0,0.516468991352388,0.05,35243,0.15808337521355562
306,278,38.092448711395264,-182.99000000000004,False,reached_bottom,0.0,0.0,1.3098358766719396,0.05,35327,0.05764706647773951
307,274,40.12938618659973,-116.72000000000008,False,reached_bottom,0.0,0.0,0.755901742100798,0.05,35356,0.11460451184866041
308,258,37.4447295665741,91.32999999999997,False,reached_bottom,0.0,0.0,0.8667657458050978,0.05,35383,0.2156892840410296
309,264,37.96769833564758,32.71999999999989,False,reached_bottom,0.0,0.0,0.8221292263698612,0.05,35419,0.21611377940884888
310,271,38.619011878967285,-63.59000000000002,False,reached_bottom,0.0,0.0,0.630284381215116,0.05,35434,0.122709411893432
311,258,37.64675307273865,-147.6800000000001,False,reached_bottom,0.0,0.0,0.8627619988675167,0.05,35502,0.05738277167549746
312,260,37.71467661857605,-62.41000000000003,False,reached_bottom,0.0,0.0,0.7213727781791565,0.05,35523,0.15260975326575485
313,270,38.47103500366211,44.15999999999995,False,reached_bottom,0.0,0.0,1.374567429034208,0.05,35561,0.18017569041076084
314,269,38.58411264419556,-158.77000000000012,False,reached_bottom,0.0,0.0,1.1071872690108508,0.05,35590,0.08675201914744743
315,264,37.474597215652466,-158.83,False,reached_bottom,0.0,0.0,1.1090734275291985,0.05,35619,0.10317495268307672
316,261,37.05480122566223,-92.58,False,reached_bottom,0.0,0.0,1.27121673047815,0.05,35644,0.12987590912509328
317,291,37.31336522102356,-127.37000000000018,False,reached_bottom,0.0,0.0,1.0847574841360446,0.05,35670,0.03954995640479858
318,256,37.43342900276184,-78.88000000000001,False,reached_bottom,0.0,0.0,0.5484782902660444,0.05,35695,0.14831810165333334
319,298,37.96311044692993,-198.02999999999983,False,reached_bottom,0.0,0.0,1.3858179604654397,0.05,35738,0.05467546358706969
320,280,38.93001675605774,-228.93000000000006,False,reached_bottom,0.0,0.0,1.7333663167736677,0.05,35775,0.08078647766011988
321,258,37.70277404785156,1.4800000000000082,False,reached_bottom,0.0,0.0,0.37957050058295755,0.05,35797,0.09867208227338044
322,1,1.2132794857025146,-0.35000000000000003,False,reached_bottom,0.0,0.0,0.42451071113527905,0.05,35797,0.17448666766417076
323,269,38.6200852394104,-79.90999999999997,False,reached_bottom,0.0,0.0,1.266480997605091,0.05,35846,0.16806010176728453
324,251,36.28068423271179,-39.76,False,reached_bottom,0.0,0.0,0.4647934224637089,0.05,35870,0.12745092297051167
325,275,37.12366986274719,-160.55000000000007,False,reached_bottom,0.0,0.0,1.1625875765519815,0.05,35910,0.07035150213882105
326,303,39.0395724773407,-222.31000000000006,False,reached_bottom,0.0,0.0,2.7921366812114305,0.05,35981,0.062257688821636396
327,249,36.485740661621094,125.47,False,reached_bottom,0.0,0.0,0.6221542289384543,0.05,36010,0.21489437089959326
328,275,38.75940680503845,-100.69000000000021,False,reached_bottom,0.0,0.0,0.5615970180993693,0.05,36060,0.127363455406942
329,262,37.05057978630066,54.38999999999994,False,reached_bottom,0.0,0.0,0.9615366621218879,0.05,36081,0.17997161031271816
330,295,37.90721535682678,-254.4199999999999,False,reached_bottom,0.0,0.0,2.914258621864459,0.05,36130,0.08295118064389824
331,253,36.9620246887207,-12.469999999999997,False,reached_bottom,0.0,0.0,0.49413885036505734,0.05,36133,0.18619839860566806
332,264,37.90951228141785,-4.940000000000021,False,reached_bottom,0.0,0.0,0.5686528855782921,0.05,36150,0.16569367411423996
333,268,38.81849503517151,-122.40000000000003,False,reached_bottom,0.0,0.0,0.8169273549267455,0.05,36199,0.15404650467221825
334,286,37.30168294906616,-146.4700000000001,False,reached_bottom,0.0,0.0,0.9303167685046285,0.05,36228,0.04649278340206885
335,297,37.214516162872314,-171.27999999999977,False,reached_bottom,0.0,0.0,2.0746441269159384,0.05,36302,0.0481538069540472
336,263,37.67946720123291,-189.2699999999999,False,reached_bottom,0.0,0.0,1.1737441087904688,0.05,36348,0.09778488019789745
337,258,37.458818674087524,223.09000000000034,False,reached_bottom,0.0,0.0,1.0598923154744857,0.05,36388,0.22971737216481122
338,261,38.18507242202759,55.17999999999998,False,reached_bottom,0.0,0.0,0.22174198178397309,0.05,36397,0.137926762456583
339,262,37.93077492713928,-65.27000000000004,False,reached_bottom,0.0,0.0,0.5726973736417736,0.05,36425,0.10852917944814537
340,300,37.73002028465271,-208.8599999999998,False,reached_bottom,0.0,0.0,2.1613429849061596,0.05,36496,0.06476976963947646
341,259,37.283140897750854,-164.20000000000007,False,reached_bottom,0.0,0.0,1.0206893287813013,0.05,36539,0.07396142622292576
342,270,37.48067760467529,-197.10999999999981,False,reached_bottom,0.0,0.0,1.7663479890905387,0.05,36584,0.1368332511875893
343,267,38.913614988327026,51.25999999999998,False,reached_bottom,0.0,0.0,0.9719391676692772,0.05,36599,0.1793155108387794
344,306,38.398144006729126,-193.8100000000002,False,reached_bottom,0.0,0.0,1.7598362352577666,0.05,36676,0.06349747631825395
345,279,38.09162783622742,-152.64000000000001,False,reached_bottom,0.0,0.0,2.2776105704109177,0.05,36699,0.11042863678391869
346,256,36.5269992351532,-152.29000000000008,False,reached_bottom,0.0,0.0,1.1820305013093766,0.05,36744,0.1253277665509101
347,260,37.99087381362915,8.169999999999993,False,reached_bottom,0.0,0.0,0.8199761830611761,0.05,36769,0.13021461270620635
348,252,36.86760854721069,-115.63000000000008,False,reached_bottom,0.0,0.0,0.7317495453111665,0.05,36815,0.07012236578470692
349,273,37.85787224769592,-138.57999999999987,False,reached_bottom,0.0,0.0,1.1597389732899965,0.05,36853,0.1112922607331984
350,306,39.092785120010376,-206.16000000000022,False,reached_bottom,0.0,0.0,2.5632366576885905,0.05,36899,0.05340012164938043
351,279,38.1287043094635,-186.27999999999994,False,reached_bottom,0.0,0.0,1.871053959385525,0.05,36928,0.09955168751448389
352,265,37.7991259098053,-129.42000000000013,False,reached_bottom,0.0,0.0,1.4230865275575288,0.05,36991,0.12373026114059452
353,272,39.38392519950867,-142.5700000000001,False,reached_bottom,0.0,0.0,0.9656993341593934,0.05,37027,0.06152719313561238
354,304,37.64165186882019,-162.60999999999964,False,reached_bottom,0.0,0.0,1.2810005462483283,0.05,37126,0.049766180697888185
355,274,38.01239609718323,-151.4599999999999,False,reached_bottom,0.0,0.0,0.6454587880168293,0.05,37166,0.0993927763326873
356,275,38.042542695999146,-73.21000000000005,False,reached_bottom,0.0,0.0,0.5237927846260308,0.05,37214,0.11420130381496132
357,277,39.04519724845886,-78.43999999999994,True,success,0.0,0.0,0.12611031025344485,0.05,37234,0.16200730074885916
358,272,37.30236268043518,-124.16000000000012,False,reached_bottom,0.0,0.0,0.8211938403053853,0.05,37261,0.08674511856245674
359,290,37.07759666442871,-144.16000000000005,False,reached_bottom,0.0,0.0,0.7071487138343466,0.05,37355,0.05800942933531916
360,269,38.37793445587158,-146.45000000000007,False,reached_bottom,0.0,0.0,1.6887048803283498,0.05,37397,0.07620698724162592
361,282,39.106536865234375,-96.64000000000006,False,reached_bottom,0.0,0.0,1.2522974366885729,0.05,37423,0.1446160870081781
362,291,37.66940665245056,-168.23999999999998,False,reached_bottom,0.0,0.0,1.1280085700569285,0.05,37478,0.044671476409956466
